"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","14.93%","Gelatinous Octahedron",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","7.71%","Spore",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","6.97%","Plague Hag",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","6.97%","Sludge Soaker",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","5.97%","Scrap Metal Monster",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","5.47%","Biohazard",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","5.47%","Telekinetic Mutant",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.98%","Slimefist",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.73%","Outbreak Assassin",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.73%","Toxic Warrior",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.73%","Monster Tail",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.48%","Mutant Ninja",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","4.48%","Mutant Mongrel",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","3.98%","Tentacle",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","3.48%","Sludge Swimmer",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","3.23%","The Menace",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","2.49%","Sludge",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","2.24%","Mutated Siblings",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","1.74%","Bog Beast",402
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","-","1.24%","Swamp Runner",402
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","19.74%","Sludge",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","16.98%","Gelatinous Octahedron",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","14.19%","Spore",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","12.53%","Monster Tail",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","10.74%","Sludge Soaker",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","10.58%","Plague Hag",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","6.45%","Scrap Metal Monster",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","3.81%","Bog Beast",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","2.72%","Swamp Runner",2467
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","-","2.27%","Mutated Siblings",2467
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","14.52%","Sludge Soaker",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","11.45%","Plague Hag",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","8.79%","Biohazard",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","7.57%","Toxic Warrior",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","6.75%","Telekinetic Mutant",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","6.54%","Scrap Metal Monster",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","5.73%","Tentacle",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","5.52%","Mutant Mongrel",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","5.52%","Sludge Swimmer",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","5.32%","Slimefist",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","5.32%","Mutant Ninja",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","4.50%","The Menace",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","4.29%","Outbreak Assassin",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","2.45%","Sludge",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","1.43%","Mutated Siblings",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","1.23%","Swamp Runner",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","1.02%","Gelatinous Octahedron",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","0.82%","Monster Tail",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","0.82%","Bog Beast",489
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","-","0.41%","Spore",489
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","27.44%","Plague Hag",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","24.87%","Sludge Soaker",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","21.14%","Gelatinous Octahedron",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","6.19%","Scrap Metal Monster",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","6.16%","Monster Tail",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","4.19%","Spore",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","3.76%","Bog Beast",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","3.66%","Mutated Siblings",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","1.34%","Sludge",2843
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","-","1.27%","Swamp Runner",2843
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","16.81%","Plague Hag",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","9.36%","Toxic Warrior",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","7.45%","Outbreak Assassin",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","7.23%","Slimefist",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","7.02%","Biohazard",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","6.38%","Sludge Swimmer",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","6.38%","Sludge Soaker",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","6.38%","Mutant Ninja",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.53%","Mutant Mongrel",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.53%","Scrap Metal Monster",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","5.32%","The Menace",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","4.68%","Telekinetic Mutant",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","4.68%","Tentacle",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.91%","Monster Tail",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.06%","Spore",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","1.06%","Bog Beast",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","0.85%","Gelatinous Octahedron",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","0.85%","Sludge",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","0.85%","Swamp Runner",470
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","-","0.64%","Mutated Siblings",470
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","15.24%","Plague Hag",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","14.00%","Sludge Soaker",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","13.85%","Biohazard",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","12.45%","Telekinetic Mutant",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","12.23%","Tentacle",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","8.39%","Mutant Ninja",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","7.59%","Gelatinous Octahedron",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","6.70%","Scrap Metal Monster",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","2.52%","Bog Beast",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","2.03%","Monster Tail",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","1.64%","Mutated Siblings",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","1.32%","Swamp Runner",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","1.10%","Spore",4087
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","-","0.93%","Sludge",4087
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","15.92%","Tentacle",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","14.57%","Telekinetic Mutant",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","11.88%","The Menace",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","9.64%","Biohazard",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","7.17%","Mutant Ninja",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","6.73%","Toxic Warrior",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","6.50%","Outbreak Assassin",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","6.05%","Slimefist",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","6.05%","Mutant Mongrel",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","5.16%","Sludge Swimmer",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.57%","Swamp Runner",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.35%","Gelatinous Octahedron",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.35%","Sludge Soaker",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.35%","Scrap Metal Monster",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.12%","Sludge",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","1.12%","Monster Tail",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","0.90%","Mutated Siblings",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","0.67%","Bog Beast",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","0.67%","Plague Hag",446
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","-","0.22%","Spore",446
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","17.06%","Toxic Warrior",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","13.62%","Slimefist",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","13.46%","Mutant Mongrel",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","13.18%","Outbreak Assassin",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","9.56%","Telekinetic Mutant",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","6.63%","Plague Hag",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","6.12%","Biohazard",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","5.51%","Tentacle",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","2.14%","Sludge Soaker",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","2.12%","Gelatinous Octahedron",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.96%","Mutant Ninja",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.91%","Scrap Metal Monster",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.40%","Bog Beast",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.27%","Mutated Siblings",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.07%","Spore",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","1.05%","Sludge",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","0.99%","Swamp Runner",3922
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","-","0.94%","Monster Tail",3922
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","17.04%","Slimefist",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","15.80%","Mutant Mongrel",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","15.31%","Sludge Swimmer",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","13.09%","Outbreak Assassin",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","11.36%","The Menace",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","9.63%","Toxic Warrior",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","2.47%","Sludge",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","2.22%","Biohazard",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.98%","Plague Hag",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.48%","Spore",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.48%","Telekinetic Mutant",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","1.23%","Tentacle",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.99%","Sludge Soaker",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.99%","Mutant Ninja",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.99%","Scrap Metal Monster",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.99%","Mutated Siblings",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.99%","Swamp Runner",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.74%","Bog Beast",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.49%","Monster Tail",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.49%","Glitchpaw",405
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","-","0.25%","Gelatinous Octahedron",405
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","10.76%","Mutant Mongrel",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","9.48%","Slimefist",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","9.20%","Outbreak Assassin",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","9.20%","Toxic Warrior",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.80%","Mutant Ninja",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.63%","Sludge Swimmer",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.43%","Telekinetic Mutant",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","8.33%","The Menace",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","6.60%","Sludge Soaker",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","5.56%","Biohazard",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","5.53%","Plague Hag",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","5.21%","Tentacle",5968
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","-","4.27%","Scrap Metal Monster",5968
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","18.60%","The Menace",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","15.42%","Sludge Swimmer",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","15.17%","Slimefist",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","14.27%","Mutant Mongrel",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","14.27%","Outbreak Assassin",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","13.62%","Toxic Warrior",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.55%","Plague Hag",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.47%","Tentacle",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.39%","Telekinetic Mutant",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.22%","Biohazard",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","1.22%","Sludge Soaker",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","0.90%","Scrap Metal Monster",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","0.82%","Mutant Ninja",1226
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","-","0.08%","Glitchpaw",1226
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","13.18%","Mutant Mongrel",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","11.04%","Slimefist",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","10.64%","Mutated Behemoth",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","10.31%","Outbreak Assassin",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","10.17%","Telekinetic Mutant",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","9.96%","The Menace",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","8.43%","Toxic Warrior",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","7.91%","Sludge Swimmer",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","5.74%","Biohazard",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","5.37%","Tentacle",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","3.08%","Mutant Ninja",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","1.98%","Scrap Metal Monster",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","1.15%","Plague Hag",4249
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","-","1.06%","Sludge Soaker",4249
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","22.18%","Mutated Behemoth",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","15.61%","Sludge Swimmer",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","14.43%","The Menace",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","11.12%","Toxic Warrior",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","10.69%","Outbreak Assassin",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","10.53%","Slimefist",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","7.96%","Mutant Mongrel",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.23%","Plague Hag",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.18%","Tentacle",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.07%","Biohazard",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.02%","Mutant Ninja",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.02%","Telekinetic Mutant",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","1.02%","Sludge Soaker",1871
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","-","0.96%","Scrap Metal Monster",1871
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","19.63%","Mutated Siblings",535
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","18.88%","Swamp Runner",535
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","16.07%","Lab Technician",535
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","14.77%","Monster Tail",535
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","14.77%","Sludge",535
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","12.90%","Spore",535
"Toxic Spill","Hero","Rancid Radioactive Blue","Rotten","2.99%","Bog Beast",535
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","25.25%","Spore",705
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","25.11%","Monster Tail",705
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","17.02%","Lab Technician",705
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","11.49%","Gelatinous Octahedron",705
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","9.79%","Sludge",705
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","3.97%","Swamp Runner",705
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","3.69%","Mutated Siblings",705
"Toxic Spill","Knight","Rancid Radioactive Blue","Rotten","3.69%","Bog Beast",705
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","16.06%","Lab Technician",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","15.47%","Sludge",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","15.35%","Gelatinous Octahedron",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","12.16%","Spore",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","10.98%","Monster Tail",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","9.68%","Plague Hag",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","9.21%","Sludge Soaker",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","4.25%","Scrap Metal Monster",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","3.90%","Bog Beast",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","1.89%","Swamp Runner",847
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","1.06%","Mutated Siblings",847
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","23.89%","Sludge Soaker",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","21.73%","Plague Hag",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","17.50%","Gelatinous Octahedron",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","14.55%","Lab Technician",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","6.29%","Scrap Metal Monster",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","4.23%","Monster Tail",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","3.93%","Spore",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","2.75%","Mutated Siblings",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","2.75%","Bog Beast",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","1.47%","Swamp Runner",1017
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","0.88%","Sludge",1017
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","15.95%","Lab Technician",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","13.68%","Sludge Soaker",1367
