Location,Phase,Cheese,Charm,Attraction Rate,Mouse,Sample Size
Balack's Cove,High Tide,Vengeful Vanilla Stilton,-,3.95%,Derr Lich,
Balack's Cove,High Tide,Vengeful Vanilla Stilton,-,2.63%,Enslaved Spirit,
Balack's Cove,High Tide,Vengeful Vanilla Stilton,-,1.32%,Brimstone,
Balack's Cove,High Tide,Vengeful Vanilla Stilton,-,1.32%,Davy Jones,
Bazaar,-,SB+,-,19.76%,Burglar,13650
Bazaar,-,SB+,-,16.45%,Bionic,
Bazaar,-,SB+,-,15.99%,Granite,
Bazaar,-,SB+,-,15.58%,Steel,
Bazaar,-,SB+,-,7.93%,Master Burglar,
Bazaar,-,SB+,-,5.05%,Mutated White,
Bazaar,-,SB+,-,4.53%,Mutated Grey,
Bazaar,-,SB+,-,3.16%,Nibbler,
Bazaar,-,SB+,-,3.05%,Crown Collector,
Bazaar,-,SB+,-,2.59%,Relic Hunter,
Bazaar,-,SB+,-,2.35%,Mutated Brown,
Bazaar,-,SB+,-,1.63%,Dwarf,
Bazaar,-,SB+,-,1.55%,Zombie,
Bazaar,-,SB+,-,0.39%,Black Widow,
Bazaar,-,Gouda,-,26.02%,Bionic,4012
Bazaar,-,Gouda,-,25.45%,Steel,
Bazaar,-,Gouda,-,24.88%,Granite,
Bazaar,-,Gouda,-,7.75%,Mutated White,
Bazaar,-,Gouda,-,6.63%,Mutated Grey,
Bazaar,-,Gouda,-,3.54%,Mutated Brown,
Bazaar,-,Gouda,-,2.67%,Zombie,
Bazaar,-,Gouda,-,2.32%,Dwarf,
Bazaar,-,Gouda,-,0.75%,Crown Collector,
Bazaar,-,Brie,-,22.99%,Bionic,11088
Bazaar,-,Brie,-,22.56%,Steel,
Bazaar,-,Brie,-,22.44%,Granite,
Bazaar,-,Brie,-,10.44%,Burglar,
Bazaar,-,Brie,-,6.99%,Mutated Grey,
Bazaar,-,Brie,-,6.39%,Mutated White,
Bazaar,-,Brie,-,3.28%,Mutated Brown,
Bazaar,-,Brie,-,2.46%,Dwarf,
Bazaar,-,Brie,-,2.16%,Zombie,
Bazaar,-,Brie,-,0.28%,Crown Collector,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,26.71%,Bionic,1112
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,24.37%,Steel,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,23.47%,Granite,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,8.45%,Mutated Grey,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,7.91%,Mutated White,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,3.69%,Mutated Brown,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,2.70%,Zombie,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,1.53%,Dwarf,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,0.90%,Burglar,
Bazaar,-,Swiss/Marble/Mozzarella/Cheddar/White Cheddar,-,0.27%,Crown Collector,
Bazaar,-,Gilded,-,20.22%,Master Burglar,31476
Bazaar,-,Gilded,-,16.21%,Granite,
Bazaar,-,Gilded,-,16.16%,Steel,
Bazaar,-,Gilded,-,15.97%,Bionic,
Bazaar,-,Gilded,-,15.35%,Burglar,
Bazaar,-,Gilded,-,4.87%,Mutated Grey,
Bazaar,-,Gilded,-,4.82%,Mutated White,
Bazaar,-,Gilded,-,2.52%,Mutated Brown,
Bazaar,-,Gilded,-,1.68%,Dwarf,
Bazaar,-,Gilded,-,1.60%,Zombie,
Bazaar,-,Gilded,-,0.61%,Crown Collector,
Burroughs Rift,Mist Level 0,Magical String,-,20.68%,Doktor,86884
Burroughs Rift,Mist Level 0,Magical String,-,15.61%,Portable Generator,
Burroughs Rift,Mist Level 0,Magical String,-,15.56%,Evil Scientist,
Burroughs Rift,Mist Level 0,Magical String,-,15.15%,Surgeon Bot,
Burroughs Rift,Mist Level 0,Magical String,-,10.34%,Automated Sentry,
Burroughs Rift,Mist Level 0,Magical String,-,5.22%,Amplified Brown,
Burroughs Rift,Mist Level 0,Magical String,-,5.15%,Amplified Grey,
Burroughs Rift,Mist Level 0,Magical String,-,5.14%,Cybernetic Specialist,
Burroughs Rift,Mist Level 0,Magical String,-,5.07%,Amplified White,
Burroughs Rift,Mist Level 0,Magical String,-,2.08%,Rift Bio Engineer,
Burroughs Rift,Mist Level 0,Brie String,-,20.28%,Doktor,249281
Burroughs Rift,Mist Level 0,Brie String,-,20.10%,Evil Scientist,
Burroughs Rift,Mist Level 0,Brie String,-,15.00%,Automated Sentry,
Burroughs Rift,Mist Level 0,Brie String,-,14.85%,Surgeon Bot,
Burroughs Rift,Mist Level 0,Brie String,-,9.87%,Rift Bio Engineer,
Burroughs Rift,Mist Level 0,Brie String,-,5.09%,Amplified White,
Burroughs Rift,Mist Level 0,Brie String,-,4.95%,Amplified Grey,
Burroughs Rift,Mist Level 0,Brie String,-,4.94%,Cybernetic Specialist,
Burroughs Rift,Mist Level 0,Brie String,-,4.92%,Amplified Brown,
Burroughs Rift,Mist Level 0,Swiss String,-,19.79%,Cybernetic Specialist,37190
Burroughs Rift,Mist Level 0,Swiss String,-,19.78%,Rift Bio Engineer,
Burroughs Rift,Mist Level 0,Swiss String,-,15.28%,Automated Sentry,
Burroughs Rift,Mist Level 0,Swiss String,-,15.14%,Amplified Brown,
Burroughs Rift,Mist Level 0,Swiss String,-,9.89%,Surgeon Bot,
Burroughs Rift,Mist Level 0,Swiss String,-,5.12%,Amplified Grey,
Burroughs Rift,Mist Level 0,Swiss String,-,5.01%,Doktor,
Burroughs Rift,Mist Level 0,Swiss String,-,4.99%,Evil Scientist,
Burroughs Rift,Mist Level 0,Swiss String,-,4.99%,Amplified White,
Burroughs Rift,Mist Level 0,Marble String,-,20.85%,Rift Bio Engineer,3767
Burroughs Rift,Mist Level 0,Marble String,-,18.55%,Amplified White,
Burroughs Rift,Mist Level 0,Marble String,-,16.15%,Amplified Brown,
Burroughs Rift,Mist Level 0,Marble String,-,15.98%,Cybernetic Specialist,
Burroughs Rift,Mist Level 0,Marble String,-,9.06%,Amplified Grey,
Burroughs Rift,Mist Level 0,Marble String,-,5.38%,Automated Sentry,
Burroughs Rift,Mist Level 0,Marble String,-,5.13%,Surgeon Bot,
Burroughs Rift,Mist Level 0,Marble String,-,4.70%,Doktor,
Burroughs Rift,Mist Level 0,Marble String,-,4.19%,Evil Scientist,
Burroughs Rift,Mist Level 1-5,Magical String,-,30.31%,Tech Ravenous Zombie,26540
Burroughs Rift,Mist Level 1-5,Magical String,-,23.68%,Count Vampire,
Burroughs Rift,Mist Level 1-5,Magical String,-,20.30%,Phase Zombie,
Burroughs Rift,Mist Level 1-5,Magical String,-,13.94%,Robat,
Burroughs Rift,Mist Level 1-5,Magical String,-,9.30%,Prototype,
Burroughs Rift,Mist Level 1-5,Magical String,-,1.28%,Lycanoid,
Burroughs Rift,Mist Level 1-5,Magical String,-,1.19%,Revenant,
Burroughs Rift,Mist Level 1-5,Brie String,-,31.20%,Tech Ravenous Zombie,59656
Burroughs Rift,Mist Level 1-5,Brie String,-,24.09%,Count Vampire,
Burroughs Rift,Mist Level 1-5,Brie String,-,20.50%,Phase Zombie,
Burroughs Rift,Mist Level 1-5,Brie String,-,14.51%,Robat,
Burroughs Rift,Mist Level 1-5,Brie String,-,9.71%,Prototype,
Burroughs Rift,Mist Level 1-5,Swiss String,-,32.16%,Tech Ravenous Zombie,6213
Burroughs Rift,Mist Level 1-5,Swiss String,-,23.60%,Count Vampire,
Burroughs Rift,Mist Level 1-5,Swiss String,-,20.36%,Phase Zombie,
Burroughs Rift,Mist Level 1-5,Swiss String,-,14.21%,Robat,
Burroughs Rift,Mist Level 1-5,Swiss String,-,9.67%,Prototype,
Burroughs Rift,Mist Level 1-5,Terre Ricotta,-,25.17%,Cyber Miner,27005
Burroughs Rift,Mist Level 1-5,Terre Ricotta,-,23.08%,Clump,
Burroughs Rift,Mist Level 1-5,Terre Ricotta,-,19.65%,Rifterranian,
Burroughs Rift,Mist Level 1-5,Terre Ricotta,-,17.14%,Itty Bitty Rifty Burroughs,
Burroughs Rift,Mist Level 1-5,Terre Ricotta,-,14.96%,Pneumatic Dirt Displacement,
Burroughs Rift,Mist Level 1-5,Polluted Parmesan,-,39.16%,Toxikinetic,4390
Burroughs Rift,Mist Level 1-5,Polluted Parmesan,-,31.25%,Radioactive Ooze,
Burroughs Rift,Mist Level 1-5,Polluted Parmesan,-,29.59%,Mecha Tail,
Burroughs Rift,Mist Level 6-18,Magical String,-,24.49%,Lycanoid,90038
Burroughs Rift,Mist Level 6-18,Magical String,-,24.25%,Revenant,
Burroughs Rift,Mist Level 6-18,Magical String,-,19.77%,Zombot Unipire the Third,
Burroughs Rift,Mist Level 6-18,Magical String,-,8.77%,Tech Ravenous Zombie,
Burroughs Rift,Mist Level 6-18,Magical String,-,7.00%,Count Vampire,
Burroughs Rift,Mist Level 6-18,Magical String,-,6.70%,Phase Zombie,
Burroughs Rift,Mist Level 6-18,Magical String,-,5.19%,Robat,
Burroughs Rift,Mist Level 6-18,Magical String,-,3.84%,Prototype,
Burroughs Rift,Mist Level 6-18,Brie String,-,24.51%,Lycanoid,250042
Burroughs Rift,Mist Level 6-18,Brie String,-,24.51%,Revenant,
Burroughs Rift,Mist Level 6-18,Brie String,-,19.99%,Zombot Unipire the Third,
Burroughs Rift,Mist Level 6-18,Brie String,-,8.57%,Tech Ravenous Zombie,
Burroughs Rift,Mist Level 6-18,Brie String,-,6.97%,Count Vampire,
Burroughs Rift,Mist Level 6-18,Brie String,-,6.38%,Phase Zombie,
Burroughs Rift,Mist Level 6-18,Brie String,-,5.02%,Robat,
Burroughs Rift,Mist Level 6-18,Brie String,-,4.07%,Prototype,
Burroughs Rift,Mist Level 6-18,Swiss String,-,25.24%,Lycanoid,26734
Burroughs Rift,Mist Level 6-18,Swiss String,-,24.73%,Revenant,
Burroughs Rift,Mist Level 6-18,Swiss String,-,19.48%,Zombot Unipire the Third,
Burroughs Rift,Mist Level 6-18,Swiss String,-,8.42%,Tech Ravenous Zombie,
Burroughs Rift,Mist Level 6-18,Swiss String,-,6.93%,Count Vampire,
Burroughs Rift,Mist Level 6-18,Swiss String,-,6.28%,Phase Zombie,
Burroughs Rift,Mist Level 6-18,Swiss String,-,5.00%,Robat,
Burroughs Rift,Mist Level 6-18,Swiss String,-,3.93%,Prototype,
Burroughs Rift,Mist Level 6-18,Terre Ricotta,-,24.97%,Boulder Biter,378898
Burroughs Rift,Mist Level 6-18,Terre Ricotta,-,19.90%,Master Exploder,
Burroughs Rift,Mist Level 6-18,Terre Ricotta,-,14.93%,Lambent,
Burroughs Rift,Mist Level 6-18,Terre Ricotta,-,10.10%,Cyber Miner,
Burroughs Rift,Mist Level 6-18,Terre Ricotta,-,8.99%,Clump,
Burroughs Rift,Mist Level 6-18,Terre Ricotta,-,8.07%,Rifterranian,
Burroughs Rift,Mist Level 6-18,Terre Ricotta,-,7.01%,Itty Bitty Rifty Burroughs,
Burroughs Rift,Mist Level 6-18,Terre Ricotta,-,6.03%,Pneumatic Dirt Displacement,
Burroughs Rift,Mist Level 6-18,Polluted Parmesan,-,23.06%,Super Mega Mecha Ultra RoboGold,25719
Burroughs Rift,Mist Level 6-18,Polluted Parmesan,-,21.62%,Toxic Avenger,
Burroughs Rift,Mist Level 6-18,Polluted Parmesan,-,21.04%,Rancid Bog Beast,
Burroughs Rift,Mist Level 6-18,Polluted Parmesan,-,14.51%,Toxikinetic,
Burroughs Rift,Mist Level 6-18,Polluted Parmesan,-,9.99%,Radioactive Ooze,
Burroughs Rift,Mist Level 6-18,Polluted Parmesan,-,9.78%,Mecha Tail,
Burroughs Rift,Mist Level 19-20,Magical String/Brie String/Swiss String,-,100.00%,Monstrous Abomination,
Burroughs Rift,Mist Level 19-20,Terre Ricotta,-,100.00%,Big Bad Behemoth Burroughs,
Burroughs Rift,Mist Level 19-20,Polluted Parmesan,-,25.04%,Plutonium Tentacle,135250
Burroughs Rift,Mist Level 19-20,Polluted Parmesan,-,24.95%,Assassin Beast,
Burroughs Rift,Mist Level 19-20,Polluted Parmesan,-,19.74%,The Menace of the Rift,
Burroughs Rift,Mist Level 19-20,Polluted Parmesan,-,10.12%,Super Mega Mecha Ultra RoboGold,
Burroughs Rift,Mist Level 19-20,Polluted Parmesan,-,10.08%,Toxic Avenger,
Burroughs Rift,Mist Level 19-20,Polluted Parmesan,-,10.07%,Rancid Bog Beast,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,14.78%,Frog,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,13.11%,Sylvan,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,12.57%,Chameleon,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,11.76%,Bear,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,9.39%,Moosker,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,9.28%,Shaman,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.74%,Wiggler,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,7.79%,Treant,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,5.94%,Dwarf,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,3.25%,Elven Princess,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.78%,Cyclops,
Calm Clearing,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,0.62%,Eagle Owl,
Calm Clearing,-,Cherry,-,24.63%,Chameleon,
Calm Clearing,-,Cherry,-,22.02%,Bear,
Calm Clearing,-,Cherry,-,17.29%,Shaman,
Calm Clearing,-,Cherry,-,15.23%,Cherry,
Calm Clearing,-,Cherry,-,14.81%,Treant,
Calm Clearing,-,Cherry,-,4.66%,Cyclops,
Calm Clearing,-,Cherry,-,1.36%,Eagle Owl,
Calm Clearing,-,SB+,-,14.35%,Frog,
Calm Clearing,-,SB+,-,12.61%,Sylvan,
Calm Clearing,-,SB+,-,12.42%,Chameleon,
Calm Clearing,-,SB+,-,11.19%,Bear,
Calm Clearing,-,SB+,-,9.45%,Wiggler,
Calm Clearing,-,SB+,-,9.27%,Moosker,
Calm Clearing,-,SB+,-,8.94%,Shaman,
Calm Clearing,-,SB+,-,6.30%,Treant,
Calm Clearing,-,SB+,-,5.69%,Dwarf,
Calm Clearing,-,SB+,-,4.37%,Cyclops,
Calm Clearing,-,SB+,-,3.76%,Elven Princess,
Calm Clearing,-,SB+,-,0.61%,Eagle Owl,
Calm Clearing,-,SB+,-,0.56%,Black Widow,
Calm Clearing,-,SB+,-,0.47%,Foxy,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,10.08%,Alchemist,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,9.59%,Pathfinder,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,9.50%,Healer,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,9.18%,Wordsmith,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,9.13%,Narrator,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.85%,Taleweaver,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.69%,Scout,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.62%,Caretaker,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.37%,Trailblazer,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,4.84%,Sylvan,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,4.73%,Pinchy,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,4.22%,Shipwrecked,
Cape Clawed,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,4.19%,Chameleon,
Cape Clawed,-,Crunchy,-,33.32%,Aged,
Cape Clawed,-,Crunchy,-,22.15%,Trailblazer,
Cape Clawed,-,Crunchy,-,21.76%,Wordsmith,
Cape Clawed,-,Crunchy,-,21.54%,Healer,
Cape Clawed,-,Crunchy,-,1.23%,Sylvan,
Cape Clawed,-,Gumbo,-,32.13%,Grandfather,
Cape Clawed,-,Gumbo,-,23.49%,Caretaker,
Cape Clawed,-,Gumbo,-,21.99%,Pathfinder,
Cape Clawed,-,Gumbo,-,21.24%,Narrator,
Cape Clawed,-,Gumbo,-,1.16%,Chameleon,
Cape Clawed,-,Shell,-,44.31%,Elder,
Cape Clawed,-,Shell,-,28.26%,Taleweaver,
Cape Clawed,-,Shell,-,13.58%,Alchemist,
Cape Clawed,-,Shell,-,12.00%,Scout,
Cape Clawed,-,Shell,-,1.85%,Pinchy,
Cape Clawed,-,SB+,-,8.86%,Sylvan,
Cape Clawed,-,SB+,-,8.86%,Taleweaver,
Cape Clawed,-,SB+,-,8.86%,Wordsmith,
Cape Clawed,-,SB+,-,8.02%,Alchemist,
Cape Clawed,-,SB+,-,8.02%,Caretaker,
Cape Clawed,-,SB+,-,7.74%,Chameleon,
Cape Clawed,-,SB+,-,7.59%,Narrator,
Cape Clawed,-,SB+,-,7.45%,Trailblazer,
Cape Clawed,-,SB+,-,6.89%,Scout,
Cape Clawed,-,SB+,-,6.89%,Shipwrecked,
Cape Clawed,-,SB+,-,6.61%,Healer,
Cape Clawed,-,SB+,-,6.61%,Pathfinder,
Cape Clawed,-,SB+,-,6.47%,Pinchy,
Cape Clawed,-,SB+,-,1.13%,Nibbler,
Catacombs,-,Ancient,-,17.34%,Skeleton,
Catacombs,-,Ancient,-,14.43%,Ooze,
Catacombs,-,Ancient,-,14.41%,Spider,
Catacombs,-,Ancient,-,12.94%,Keeper's Assistant,
Catacombs,-,Ancient,-,12.61%,Scavenger,
Catacombs,-,Ancient,-,12.39%,Keeper,
Catacombs,-,Ancient,-,7.16%,Terror Knight,
Catacombs,-,Ancient,-,4.37%,Vampire,
Catacombs,-,Ancient,-,4.35%,Golem,
Catacombs,-,Undead Emmental,-,14.86%,Mummy,
Catacombs,-,Undead Emmental,-,13.20%,Ghost,
Catacombs,-,Undead Emmental,-,12.47%,Ravenous Zombie,
Catacombs,-,Undead Emmental,-,11.78%,Zombot Unipire,
Catacombs,-,Undead Emmental,-,11.30%,Grave Robber,
Catacombs,-,Undead Emmental,-,9.70%,Zombie,
Catacombs,-,Undead Emmental,-,8.29%,Terror Knight,
Catacombs,-,Undead Emmental,-,8.01%,Vampire,
Catacombs,-,Undead Emmental,-,6.49%,Skeleton,
Catacombs,-,Undead Emmental,-,3.90%,Gluttonous Zombie,
Catacombs,-,Moon,-,45.69%,Lycan,
Catacombs,-,Moon,-,18.21%,Scavenger,
Catacombs,-,Moon,-,10.54%,Ghost,
Catacombs,-,Moon,-,9.74%,Zombie,
Catacombs,-,Moon,-,6.23%,Mummy,
Catacombs,-,Moon,-,5.75%,Bat,
Catacombs,-,Moon,-,3.83%,Vampire,
Catacombs,-,Radioactive Blue,-,16.17%,Skeleton,
Catacombs,-,Radioactive Blue,-,14.37%,Ghost,
Catacombs,-,Radioactive Blue,-,8.94%,Spider,
Catacombs,-,Radioactive Blue,-,8.84%,Ooze,
Catacombs,-,Radioactive Blue,-,8.02%,Scavenger,
Catacombs,-,Radioactive Blue,-,7.99%,Keeper's Assistant,
Catacombs,-,Radioactive Blue,-,7.16%,Giant Snail,
Catacombs,-,Radioactive Blue,-,6.31%,Mummy,
Catacombs,-,Radioactive Blue,-,4.53%,Terror Knight,
Catacombs,-,Radioactive Blue,-,4.44%,Vampire,
Catacombs,-,Radioactive Blue,-,3.57%,Zombie,
Catacombs,-,Radioactive Blue,-,3.56%,Bat,
Catacombs,-,Radioactive Blue,-,2.79%,Golem,
Catacombs,-,Radioactive Blue,-,1.82%,Keeper,
Catacombs,-,Radioactive Blue,-,0.92%,Lycan,
Catacombs,-,Radioactive Blue,-,0.44%,Monster,
Catacombs,-,Radioactive Blue,-,0.12%,Black Widow,
Catacombs,-,Ancient,Antiskele,17.91%,Spider,
Catacombs,-,Ancient,Antiskele,16.93%,Ooze,
Catacombs,-,Ancient,Antiskele,16.16%,Scavenger,
Catacombs,-,Ancient,Antiskele,15.52%,Keeper's Assistant,
Catacombs,-,Ancient,Antiskele,14.22%,Keeper,
Catacombs,-,Ancient,Antiskele,8.84%,Terror Knight,
Catacombs,-,Ancient,Antiskele,5.45%,Golem,
Catacombs,-,Ancient,Antiskele,4.97%,Vampire,
Catacombs,-,Undead Emmental,Antiskele,21.93%,Mummy,
Catacombs,-,Undead Emmental,Antiskele,20.25%,Ghost,
Catacombs,-,Undead Emmental,Antiskele,13.77%,Zombot Unipire,
Catacombs,-,Undead Emmental,Antiskele,11.65%,Vampire,
Catacombs,-,Undead Emmental,Antiskele,11.40%,Terror Knight,
Catacombs,-,Undead Emmental,Antiskele,8.35%,Ravenous Zombie,
Catacombs,-,Undead Emmental,Antiskele,6.48%,Grave Robber,
Catacombs,-,Undead Emmental,Antiskele,6.17%,Zombie,
Catacombs,-,Radioactive Blue,Antiskele,16.91%,Ghost,
Catacombs,-,Radioactive Blue,Antiskele,12.00%,Spider,
Catacombs,-,Radioactive Blue,Antiskele,10.83%,Ooze,
Catacombs,-,Radioactive Blue,Antiskele,9.71%,Giant Snail,
Catacombs,-,Radioactive Blue,Antiskele,8.65%,Keeper's Assistant,
Catacombs,-,Radioactive Blue,Antiskele,8.48%,Mummy,
Catacombs,-,Radioactive Blue,Antiskele,8.43%,Scavenger,
Catacombs,-,Radioactive Blue,Antiskele,5.97%,Terror Knight,
Catacombs,-,Radioactive Blue,Antiskele,4.52%,Vampire,
Catacombs,-,Radioactive Blue,Antiskele,3.85%,Golem,
